Europe,Kosovo,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,638
Europe,Latvia,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,210
Europe,Lithuania,0,22,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,728
Europe,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,362
Europe,Netherlands,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,870
Europe,North Macedonia,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1000
Europe,Poland,1622,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,3469
Europe,Portugal,255.5,1177,2715,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3457.7,7647
Europe,Romania,153,513,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3833
Europe,Russia,451.4,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1097
Europe,Serbia,0,130,80,0,166,0,0,0,0,0,0,0,0,0,0,0,0,1212,1588
Europe,Slovakia,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Europe,Spain,4705.9,3418.2,10034.9,965,0,0,0,520,0,0,0,0,0,0,0,0,0,77633.3,97277
Europe,Sweden,314,471,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2215
Europe,United Kingdom,532,114,500,0,0,0,600,0,0,0,0,0,0,0,0,0,0,18687.7,20434
Oceania,Australia,495.2,3467.8,5194,1351,1640,1800,0,1750,0,0,0,0,0,0,0,0,0,58408.4,74106
Oceania,New Caledonia,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
Oceania,New Zealand,39,208,324,0,125,0,0,0,0,0,0,0,0,0,0,0,0,2877,3573
